950,75
958,71
966,75
974,71
982,75
990,71
998,75
1006,71
1014,75
1022,71
1030,75
1038,71
1046,75
1054,71
1062,75
1070,71
1078,75
1086,71
1094,75
1102,71
1110,75
1118,71
1126,75
1134,71
1142,75
1150,71
1158,75
1166,71
1174,75
1182,71
1190,75
1198,71
1206,75
1214,71
1222,75
1230,71
1238,75
1246,71
1254,75
1262,71
1270,75
1278,71
1286,75
1294,71
1302,75
1310,71
1318,75
1326,71
1334,75
1342,71
1350,75
1358,71
1366,75
1374,71
1382,75
1390,71
1398,75
1406,71
1414,75
1422,71
1430,75
1438,71
1446,75
1454,71
1462,75
1470,71
1478,75
1486,71
1494,75
1502,71
1510,75
1518,71
1526,75
1534,71
1542,75
1550,71
1558,75
1566,71
1574,75
1582,71
1590,75
1598,71
1606,75
1614,71
1622,75
1630,71
1638,75
1646,71
1654,75
1662,71
1670,75
1678,71
1686,75
1694,71
1702,75
1710,71
1718,75
1726,71
1734,75
1742,71
1750,75
1758,71
1766,75
1774,71
1782,75
1790,71
1798,75
1806,71
1814,75
1822,71
1830,75
1838,71
1846,75
1854,71
1862,75
1870,71
1878,75
1886,71
1894,75
1902,71
1910,75
1918,71
1926,75
1934,71
1942,75
1950,71
1958,75
1966,71
1974,75
1982,71
1990,75
1998,71
2006,75
2014,71
2022,75
2030,71
2038,75
2046,71
2054,75
2062,71
2070,75
2078,71
2086,75
2094,71
2102,75
2110,71
2118,75
2126,71
2134,75
2142,71
2150,75
2158,71
2166,75
2174,71
2182,75
2190,71
2198,75
2206,71
2214,75
2222,71
2230,75
2238,71
2246,75
2254,71
2262,75
2270,71
2278,75
2286,71
2294,75
2302,71
2310,75
2318,71
2326,75
2334,71
2342,75
2350,71
2358,75
2366,71
2374,75
2382,71
2390,75
2398,71
2406,75
2414,71
2422,75
2430,71
2438,75
2446,71
2454,75
2462,71
2470,75
2478,71
2486,75
2494,71
2502,75
2510,71
2518,75
2526,71
2534,75
2542,71
2550,75
2558,71
2566,75
2574,71
2582,75
2590,71
2598,75
2606,71
2614,75
2622,71
2630,75
2638,71
2646,75
2654,71
2662,75
2670,71
2678,75
2686,71
2694,75
2702,71
2710,75
2718,71
2726,75
2734,71
2742,75
2750,71
2758,75
2766,71
2774,75
2782,71
2790,75
2798,71
2806,75
2814,71
2822,75
2830,71
2838,75
2846,71
2854,75
2862,71
2870,75
2878,71
2886,75
2894,71
2902,75
2910,71
2918,75
2926,71
2934,75
2942,71
2950,75
2958,71
2966,75
2974,71
2982,75
2990,71
2998,75
3006,71
3014,75
3022,71
3030,75
3038,71
3046,75
3054,71
3062,75
3070,71
3078,75
3086,71
3094,75
3102,71
3110,75
3118,71
3126,75
3134,71
3142,75
3150,71
3158,75
3166,71
3174,75
3182,71
3190,75
3198,71
3206,75
3214,71
3222,75
3230,71
3238,75
3246,71
3254,75
3262,71
3270,75
3278,71
3286,75
3294,71
3302,75
3310,71
3318,75
3326,71
3334,75
3342,71
3350,75
3358,71
3366,75
3374,71
3382,75
3390,71
3398,75
3406,71
86,83
94,79
102,83
110,79
118,83
126,79
134,83
142,79
150,83
158,79
166,83
174,79
182,83
190,79
198,83
206,79
214,83
222,79
230,83
238,79
246,83
254,79
262,83
270,79
278,83
286,79
294,83
302,79
310,83
318,79
326,83
334,79
342,83
350,79
358,83
366,79
374,83
382,79
390,83
398,79
406,83
414,79
422,83
430,79
438,83
446,79
454,83
462,79
470,83
478,79
486,83
494,79
502,83
510,79
518,83
526,79
534,83
542,79
550,83
558,79
566,83
574,79
582,83
590,79
598,83
606,79
614,83
622,79
630,83
638,79
646,83
654,79
662,83
670,79
678,83
686,79
694,83
702,79
710,83
718,79
726,83
734,79
742,83
750,79
758,83
766,79
774,83
782,79
790,83
798,79
806,83
814,79
822,83
830,79
838,83
846,79
854,83
862,79
870,83
878,79
886,83
894,79
902,83
910,79
918,83
926,79
934,83
942,79
950,83
958,79
966,83
974,79
982,83
990,79
998,83
1006,79
1014,83
1022,79
1030,83
1038,79
1046,83
1054,79
1062,83
1070,79
1078,83
1086,79
1094,83
1102,79
1110,83
1118,79
1126,83
1134,79
1142,83
1150,79
1158,83
1166,79
1174,83
1182,79
1190,83
1198,79
1206,83
1214,79
1222,83
1230,79
1238,83
1246,79
1254,83
1262,79
1270,83
1278,79
1286,83
1294,79
1302,83
1310,79
1318,83
1326,79
1334,83
1342,79
1350,83
1358,79
1366,83
1374,79
1382,83
1390,79
1398,83
1406,79
1414,83
1422,79
1430,83
1438,79
1446,83
1454,79
1462,83
1470,79
1478,83
1486,79
1494,83
1502,79
1510,83
1518,79
1526,83
1534,79
1542,83
1550,79
1558,83
1566,79
1574,83
1582,79
1590,83
1598,79
1606,83
1614,79
1622,83
1630,79
1638,83
1646,79
1654,83
1662,79
1670,83
1678,79
1686,83
1694,79
1702,83
1710,79
1718,83
1726,79
1734,83
1742,79
1750,83
1758,79
1766,83
1774,79
1782,83
1790,79
1798,83
1806,79
1814,83
1822,79
1830,83
1838,79
1846,83
1854,79
1862,83
1870,79
1878,83
1886,79
1894,83
1902,79
1910,83
1918,79
1926,83
1934,79
1942,83
1950,79
1958,83
1966,79
1974,83
1982,79
1990,83
1998,79
2006,83
2014,79
2022,83
2030,79
2038,83
2046,79
2054,83
2062,79
2070,83
2078,79
2086,83
2094,79
2102,83
2110,79
2118,83
2126,79
2134,83
2142,79
2150,83
2158,79
2166,83
2174,79
2182,83
2190,79
2198,83
2206,79
2214,83
2222,79
2230,83
2238,79
2246,83
2254,79
2262,83
2270,79
2278,83
2286,79
2294,83
2302,79
2310,83
2318,79
2326,83
2334,79
2342,83
2350,79
2358,83
2366,79
2374,83
2382,79
2390,83
2398,79
2406,83
2414,79
2422,83
2430,79
2438,83
2446,79
2454,83
2462,79
2470,83
2478,79
2486,83
2494,79
2502,83
2510,79
2518,83
2526,79
2534,83
2542,79
2550,83
2558,79
2566,83
2574,79
2582,83
2590,79
2598,83
2606,79
2614,83
2622,79
2630,83
2638,79
2646,83
2654,79
2662,83
2670,79
2678,83
2686,79
2694,83
2702,79
2710,83
2718,79
2726,83
2734,79
2742,83
2750,79
2758,83
2766,79
2774,83
2782,79
2790,83
2798,79
2806,83
2814,79
2822,83
2830,79
2838,83
2846,79
2854,83
2862,79
2870,83
2878,79
2886,83
2894,79
2902,83
2910,79
2918,83
2926,79
2934,83
2942,79
2950,83
2958,79
2966,83
2974,79
2982,83
2990,79
2998,83
3006,79
3014,83
3022,79
3030,83
3038,79
3046,83
3054,79
3062,83
3070,79
3078,83
3086,79
3094,83
3102,79
3110,83
3118,79
3126,83
3134,79
3142,83
3150,79
3158,83
3166,79
3174,83
3182,79
3190,83
3198,79
3206,83
3214,79
3222,83
3230,79
3238,83
3246,79
3254,83
3262,79
3270,83
3278,79
3286,83
3294,79
3302,83
3310,79
3318,83
3326,79
3334,83
3342,79
3350,83
3358,79
3366,83
3374,79
3382,83
3390,79
3398,83
3406,79
86,91
94,87
102,91
110,87
118,91
126,87
134,91
142,87
150,91
158,87
166,91
174,87
182,91
190,87
198,91
206,87
214,91
222,87
230,91
238,87
246,91
254,87
262,91
270,87
278,91
286,87
294,91
302,87
310,91
318,87
326,91
334,87
342,91
350,87
358,91
366,87
374,91
382,87
390,91
398,87
406,91
414,87
422,91
430,87
438,91
446,87
454,91
462,87
470,91
478,87
486,91
494,87
502,91
510,87
518,91
526,87
534,91
542,87
550,91
558,87
566,91
574,87
582,91
590,87
598,91
606,87
614,91
622,87
630,91
638,87
646,91
654,87
662,91
670,87
678,91
686,87
694,91
702,87
710,91
718,87
726,91
734,87
742,91
750,87
758,91
766,87
774,91
782,87
790,91
798,87
806,91
814,87
822,91
830,87
838,91
846,87
854,91
862,87
870,91
878,87
886,91
894,87
902,91
910,87
918,91
926,87
934,91
942,87
950,91
958,87
966,91
974,87
982,91
990,87
998,91
1006,87
1014,91
1022,87
1030,91
1038,87
1046,91
1054,87
1062,91
1070,87
1078,91
1086,87
1094,91
1102,87
1110,91
1118,87
1126,91
1134,87
1142,91
1150,87
1158,91
1166,87
1174,91
1182,87
1190,91
1198,87
1206,91
1214,87
1222,91
1230,87
1238,91
1246,87
1254,91
1262,87
1270,91
1278,87
1286,91
1294,87
1302,91
1310,87
1318,91
1326,87
1334,91
1342,87
1350,91
1358,87
1366,91
1374,87
1382,91
1390,87
1398,91
1406,87
1414,91
1422,87
1430,91
1438,87
1446,91
1454,87
1462,91
1470,87
1478,91
1486,87
1494,91
1502,87
1510,91
1518,87
1526,91
1534,87
1542,91
1550,87
1558,91
1566,87
1574,91
1582,87
1590,91
1598,87
1606,91
1614,87
1622,91
1630,87
1638,91
1646,87
1654,91
1662,87
1670,91
1678,87
1686,91
1694,87
1702,91
1710,87
1718,91
1726,87
1734,91
1742,87
1750,91
1758,87
1766,91
1774,87
1782,91
1790,87
1798,91
1806,87
1814,91
1822,87
1830,91
1838,87
1846,91
1854,87
1862,91
1870,87
1878,91
1886,87
1894,91
1902,87
1910,91
1918,87
1926,91
1934,87
1942,91
1950,87
1958,91
1966,87
1974,91
1982,87
1990,91
1998,87
2006,91
2014,87
2022,91
2030,87
2038,91
2046,87
2054,91
2062,87
2070,91
2078,87
2086,91
2094,87
2102,91
2110,87
2118,91
2126,87
2134,91
2142,87
2150,91
2158,87
2166,91
2174,87
2182,91
2190,87
2198,91
2206,87
2214,91
2222,87
2230,91
2238,87
2246,91
2254,87
2262,91
2270,87
2278,91
2286,87
2294,91
2302,87
2310,91
2318,87
2326,91
2334,87
2342,91
2350,87
2358,91
2366,87
2374,91
2382,87
2390,91
2398,87
2406,91
2414,87
2422,91
2430,87
2438,91
2446,87
2454,91
2462,87
2470,91
2478,87
2486,91
2494,87
2502,91
2510,87
2518,91
2526,87
2534,91
2542,87
2550,91
2558,87
2566,91
2574,87
2582,91
2590,87
2598,91
2606,87
2614,91
2622,87
2630,91
2638,87
2646,91
2654,87
2662,91
2670,87
2678,91
2686,87
2694,91
2702,87
2710,91
2718,87
2726,91
2734,87
2742,91
2750,87
2758,91
2766,87
2774,91
2782,87
2790,91
2798,87
2806,91
2814,87
2822,91
2830,87
2838,91
2846,87
2854,91
2862,87
2870,91
2878,87
2886,91
2894,87
2902,91
2910,87
2918,91
2926,87
2934,91
2942,87
2950,91
2958,87
2966,91
2974,87
2982,91
2990,87
2998,91
3006,87
3014,91
3022,87
3030,91
3038,87
3046,91
3054,87
3062,91
3070,87
3078,91
3086,87
3094,91
3102,87
3110,91
3118,87
3126,91
3134,87
3142,91
3150,87
3158,91
3166,87
3174,91
3182,87
3190,91
3198,87
3206,91
3214,87
3222,91
3230,87
3238,91
3246,87
3254,91
3262,87
3270,91
3278,87
3286,91
3294,87
3302,91
3310,87
3318,91
3326,87
3334,91
3342,87
3350,91
3358,87
3366,91
3374,87
3382,91
3390,87
3398,91
3406,87
86,99
94,95
102,99
110,95
118,99
126,95
134,99
142,95
150,99
158,95
166,99
174,95
182,99
190,95
198,99
206,95
214,99
222,95
230,99
238,95
246,99
254,95
262,99
270,95
278,99
286,95
294,99
302,95
310,99
318,95
326,99
334,95
342,99
350,95
358,99
366,95
374,99
382,95
390,99
398,95
406,99
414,95
422,99
430,95
438,99
446,95
454,99
462,95
470,99
478,95
486,99
494,95
502,99
510,95
518,99
526,95
534,99
542,95
550,99
558,95
566,99
574,95
582,99
590,95
598,99
606,95
614,99
622,95
630,99
638,95
646,99
654,95
662,99
670,95
678,99
686,95
694,99
702,95
710,99
718,95
726,99
734,95
742,99
750,95
758,99
766,95
774,99
782,95
790,99
798,95
806,99
814,95
822,99
830,95
838,99
846,95
854,99
862,95
870,99
878,95
886,99
894,95
902,99
910,95
918,99
926,95
934,99
942,95
950,99
958,95
966,99
974,95
982,99
990,95
998,99
1006,95
1014,99
1022,95
1030,99
1038,95
1046,99
1054,95
1062,99
1070,95
1078,99
1086,95
1094,99
1102,95
1110,99
1118,95
1126,99
1134,95
1142,99
1150,95
1158,99
1166,95
1174,99
1182,95
1190,99
1198,95
1206,99
1214,95
1222,99
1230,95
1238,99
1246,95
1254,99
1262,95
1270,99
1278,95
1286,99
1294,95
1302,99
1310,95
1318,99
1326,95
1334,99
1342,95
1350,99
1358,95
1366,99
1374,95
1382,99
1390,95
1398,99
1406,95
1414,99
1422,95
1430,99
1438,95
1446,99
1454,95
1462,99
1470,95
1478,99
1486,95
1494,99
1502,95
1510,99
1518,95
1526,99
1534,95
1542,99
1550,95
1558,99
1566,95
1574,99
1582,95
1590,99
1598,95
1606,99
1614,95
1622,99
1630,95
1638,99
1646,95
1654,99
1662,95
1670,99
1678,95
1686,99
1694,95
1702,99
1710,95
1718,99
1726,95
1734,99
1742,95
1750,99
1758,95
1766,99
1774,95
1782,99
1790,95
1798,99
1806,95
1814,99
1822,95
1830,99
1838,95
1846,99
1854,95
1862,99
1870,95
1878,99
1886,95
1894,99
1902,95
1910,99
1918,95
1926,99
1934,95
1942,99
1950,95
1958,99
1966,95
1974,99
1982,95
1990,99
1998,95
2006,99
2014,95
2022,99
2030,95
2038,99
2046,95
2054,99
2062,95
2070,99
2078,95
2086,99
2094,95
2102,99
2110,95
2118,99
2126,95
2134,99
2142,95
2150,99
2158,95
2166,99
2174,95
2182,99
2190,95
2198,99
2206,95
2214,99
2222,95
2230,99
2238,95
2246,99
2254,95
2262,99
2270,95
2278,99
2286,95
2294,99
2302,95
2310,99
2318,95
2326,99
2334,95
2342,99
2350,95
2358,99
2366,95
2374,99
2382,95
2390,99
2398,95
2406,99
2414,95
2422,99
2430,95
2438,99
2446,95
2454,99
2462,95
2470,99
2478,95
2486,99
2494,95
2502,99
2510,95
2518,99
2526,95
2534,99
2542,95
2550,99
2558,95
2566,99
2574,95
2582,99
2590,95
2598,99
2606,95
2614,99
2622,95
2630,99
2638,95
2646,99
2654,95
2662,99
2670,95
2678,99
2686,95
2694,99
2702,95
2710,99
2718,95
2726,99
2734,95
2742,99
2750,95
2758,99
2766,95
2774,99
2782,95
2790,99
2798,95
2806,99
2814,95
2822,99
2830,95
2838,99
2846,95
2854,99
2862,95
2870,99
2878,95
2886,99
2894,95
2902,99
2910,95
2918,99
2926,95
2934,99
2942,95
2950,99
2958,95
2966,99
2974,95
2982,99
2990,95
2998,99
3006,95
3014,99
3022,95
3030,99
3038,95
3046,99
3054,95
3062,99
3070,95
3078,99
3086,95
3094,99
3102,95
3110,99
3118,95
3126,99
3134,95
3142,99
3150,95
3158,99
3166,95
3174,99
3182,95
3190,99
3198,95
3206,99
3214,95
3222,99
3230,95
3238,99
3246,95
3254,99
3262,95
3270,99
3278,95
3286,99
3294,95
3302,99
3310,95
3318,99
3326,95
3334,99
3342,95
3350,99
3358,95
3366,99
3374,95
3382,99
3390,95
3398,99
3406,95
86,107
94,103
102,107
110,103
118,107
126,103
134,107
142,103
150,107
158,103
166,107
174,103
182,107
190,103
198,107
206,103
214,107
222,103
230,107
238,103
246,107
254,103
262,107
270,103
278,107
286,103
294,107
302,103
310,107
318,103
326,107
334,103
342,107
350,103
358,107
366,103
374,107
382,103
390,107
398,103
406,107
414,103
422,107
430,103
438,107
446,103
454,107
462,103
470,107
478,103
486,107
494,103
502,107
510,103
518,107
526,103
534,107
542,103
550,107
558,103
566,107
574,103
582,107
590,103
598,107
606,103
614,107
622,103
630,107
638,103
646,107
654,103
662,107
670,103
678,107
686,103
694,107
702,103
710,107
718,103
726,107
734,103
742,107
750,103
758,107
766,103
774,107
782,103
790,107
798,103
806,107
814,103
822,107
830,103
838,107
846,103
854,107
862,103
870,107
878,103
886,107
894,103
902,107
910,103
918,107
926,103
934,107
942,103
950,107
958,103
966,107
974,103
982,107
990,103
998,107
1006,103
1014,107
1022,103
1030,107
1038,103
1046,107
1054,103
1062,107
1070,103
1078,107
1086,103
1094,107
1102,103
1110,107
1118,103
1126,107
1134,103
1142,107
1150,103
1158,107
1166,103
1174,107
1182,103
1190,107
1198,103
1206,107
1214,103
1222,107
1230,103
1238,107
1246,103
1254,107
1262,103
1270,107
1278,103
1286,107
1294,103
1302,107
1310,103
1318,107
1326,103
1334,107
1342,103
1350,107
1358,103
1366,107
1374,103
1382,107
1390,103
1398,107
1406,103
1414,107
1422,103
1430,107
1438,103
1446,107
1454,103
1462,107
1470,103
1478,107
1486,103
1494,107
1502,103
1510,107
1518,103
1526,107
1534,103
1542,107
1550,103
1558,107
1566,103
1574,107
1582,103
1590,107
1598,103
1606,107
1614,103
1622,107
1630,103
1638,107
1646,103
1654,107
1662,103
1670,107
1678,103
1686,107
1694,103
1702,107
1710,103
1718,107
1726,103
1734,107
1742,103
1750,107
1758,103
1766,107
1774,103
1782,107
1790,103
1798,107
1806,103
1814,107
1822,103
1830,107
1838,103
1846,107
1854,103
1862,107
1870,103
1878,107
1886,103
1894,107
1902,103
1910,107
1918,103
1926,107
1934,103
1942,107
1950,103
1958,107
1966,103
1974,107
1982,103
1990,107
1998,103
2006,107
2014,103
2022,107
2030,103
2038,107
2046,103
2054,107
2062,103
2070,107
2078,103
2086,107
2094,103
2102,107
2110,103
2118,107
2126,103
2134,107
2142,103
2150,107
2158,103
2166,107
2174,103
2182,107
2190,103
2198,107
2206,103
2214,107
2222,103
2230,107
2238,103
2246,107
2254,103
2262,107
2270,103
2278,107
2286,103
2294,107
2302,103
2310,107
2318,103
2326,107
2334,103
2342,107
2350,103
2358,107
2366,103
2374,107
2382,103
2390,107
2398,103
2406,107
2414,103
2422,107
2430,103
2438,107
2446,103
2454,107
2462,103
2470,107
2478,103
2486,107
2494,103
2502,107
2510,103
2518,107
2526,103
2534,107
2542,103
2550,107
2558,103
2566,107
2574,103
2582,107
2590,103
2598,107
2606,103
2614,107
2622,103
2630,107
2638,103
2646,107
2654,103
2662,107
2670,103
2678,107
2686,103
2694,107
2702,103
2710,107
2718,103
2726,107
2734,103
2742,107
2750,103
2758,107
2766,103
2774,107
2782,103
2790,107
2798,103
2806,107
2814,103
2822,107
2830,103
2838,107
2846,103
2854,107
2862,103
2870,107
2878,103
2886,107
2894,103
2902,107
2910,103
2918,107
2926,103
2934,107
2942,103
2950,107
2958,103
2966,107
2974,103
2982,107
2990,103
2998,107
3006,103
3014,107
3022,103
3030,107
3038,103
3046,107
3054,103
3062,107
3070,103
3078,107
3086,103
3094,107
3102,103
3110,107
3118,103
3126,107
3134,103
3142,107
3150,103
3158,107
3166,103
3174,107
3182,103
3190,107
3198,103
3206,107
3214,103
3222,107
3230,103
3238,107
3246,103
3254,107
3262,103
3270,107
3278,103
3286,107
3294,103
3302,107
3310,103
3318,107
3326,103
3334,107
3342,103
3350,107
3358,103
3366,107
3374,103
3382,107
3390,103
3398,107
3406,103
86,115
94,111
102,115
110,111
118,115
126,111
134,115
142,111
150,115
158,111
166,115
174,111
182,115
190,111
198,115
206,111
214,115
222,111
230,115
238,111
246,115
254,111
262,115
270,111
278,115
286,111
294,115
302,111
310,115
318,111
326,115
334,111
342,115
350,111
358,115
366,111
374,115
382,111
390,115
398,111
406,115
414,111
422,115
430,111
438,115
446,111
454,115
462,111
470,115
478,111
486,115
494,111
502,115
510,111
518,115
526,111
534,115
542,111
550,115
558,111
566,115
574,111
582,115
590,111
598,115
606,111
614,115
622,111
630,115
638,111
646,115
654,111
662,115
670,111
678,115
686,111
694,115
702,111
710,115
718,111
726,115
734,111
742,115
750,111
758,115
766,111
774,115
782,111
790,115
798,111
806,115
814,111
822,115
830,111
838,115
846,111
854,115
862,111
870,115
878,111
886,115
894,111
902,115
910,111
918,115
926,111
934,115
942,111
950,115
958,111
966,115
974,111
982,115
990,111
998,115
1006,111
1014,115
1022,111
1030,115
1038,111
1046,115
1054,111
1062,115
1070,111
1078,115
1086,111
1094,115
1102,111
1110,115
1118,111
1126,115
1134,111
1142,115
1150,111
1158,115
1166,111
1174,115
1182,111
1190,115
1198,111
1206,115
1214,111
1222,115
1230,111
1238,115
1246,111
1254,115
1262,111
1270,115
1278,111
1286,115
1294,111
1302,115
1310,111
1318,115
1326,111
1334,115
1342,111
1350,115
1358,111
1366,115
1374,111
1382,115
1390,111
1398,115
1406,111
1414,115
1422,111
1430,115
1438,111
1446,115
1454,111
1462,115
1470,111
1478,115
1486,111
1494,115
1502,111
1510,115
1518,111
1526,115
1534,111
1542,115
1550,111
1558,115
1566,111
1574,115
1582,111
1590,115
1598,111
1606,115
1614,111
1622,115
1630,111
1638,115
1646,111
1654,115
1662,111
1670,115
1678,111
1686,115
1694,111
1702,115
1710,111
1718,115
1726,111
1734,115
1742,111
1750,115
1758,111
1766,115
1774,111
1782,115
1790,111
1798,115
1806,111
1814,115
1822,111
1830,115
1838,111
1846,115
1854,111
1862,115
1870,111
1878,115
1886,111
1894,115
1902,111
1910,115
1918,111
1926,115
1934,111
1942,115
1950,111
1958,115
1966,111
1974,115
1982,111
1990,115
1998,111
2006,115
2014,111
2022,115
2030,111
2038,115
2046,111
2054,115
2062,111
2070,115
2078,111
2086,115
2094,111
2102,115
2110,111
2118,115
2126,111
2134,115
2142,111
2150,115
2158,111
2166,115
2174,111
2182,115
2190,111
2198,115
2206,111
2214,115
2222,111
2230,115
2238,111
2246,115
2254,111
2262,115
2270,111
2278,115
2286,111
2294,115
2302,111
2310,115
2318,111
2326,115
2334,111
2342,115
2350,111
2358,115
2366,111
2374,115
2382,111
2390,115
2398,111
2406,115
2414,111
2422,115
2430,111
2438,115
2446,111
2454,115
2462,111
2470,115
2478,111
2486,115
2494,111
2502,115
2510,111
2518,115
2526,111
2534,115
2542,111
2550,115
2558,111
2566,115
2574,111
2582,115
2590,111
2598,115
2606,111
2614,115
2622,111
2630,115
2638,111
2646,115
2654,111
2662,115
2670,111
2678,115
2686,111
2694,115
2702,111
2710,115
2718,111
2726,115
2734,111
2742,115
2750,111
2758,115
2766,111
2774,115
2782,111
2790,115
2798,111
2806,115
2814,111
2822,115
2830,111
2838,115
2846,111
2854,115
2862,111
2870,115
2878,111
2886,115
2894,111
2902,115
2910,111
2918,115
2926,111
2934,115
2942,111
2950,115
2958,111
2966,115
2974,111
2982,115
2990,111
2998,115
3006,111
3014,115
3022,111
3030,115
3038,111
3046,115
3054,111
3062,115
3070,111
3078,115
3086,111
3094,115
3102,111
3110,115
3118,111
3126,115
3134,111
3142,115
3150,111
3158,115
3166,111
3174,115
3182,111
3190,115
3198,111
3206,115
3214,111
3222,115
3230,111
3238,115
3246,111
3254,115
3262,111
3270,115
3278,111
3286,115
3294,111
3302,115
3310,111
3318,115
3326,111
3334,115
3342,111
3350,115
3358,111
3366,115
3374,111
3382,115
3390,111
3398,115
3406,111
86,123
94,119
102,123
110,119
118,123
126,119
134,123
142,119
150,123
158,119
166,123
174,119
182,123
190,119
198,123
206,119
214,123
222,119
230,123
238,119
246,123
254,119
262,123
270,119
278,123
286,119
294,123
302,119
310,123
318,119
326,123
334,119
342,123
350,119
358,123
366,119
374,123
382,119
390,123
398,119
406,123
414,119
422,123
430,119
438,123
446,119
454,123
462,119
470,123
478,119
486,123
494,119
502,123
510,119
518,123
526,119
534,123
542,119
550,123
558,119
566,123
